query,business_name,review_rating,review_text,review_photos,review_tags,datetime_utc,timestamp,review_id,author_title,author_friend_count,author_photo_count,author_reviews_count,author_location,author_image,author_id,author_url,owner_reply,owner_reply_title,owner_reply_datetime_utc,owner_reply_timestamp,next_page_cursor,page_name,Bank Name
https://www.yelp.com/biz/liberty-bank-simsbury?osq=Liberty Bank,Liberty Bank,1.0,"Liberty Bank contacted ME (again they contacted ME) that there might be some fraudulent charges on our debit card. We checked and there were totaling about $160. One was for a raffle for cookware another from a gym membership and another for a VPN account. The next day we went to the bank and cancelled the card and got a replacement. They bank could not do anything with the transactions at the time because they were ""Pending"" We left the next day for vacation and returned a week later and went to the bank to fill out the fraudulent claim paperwork. Approximately 10 days later we received letters saying they were valid transactions. We then called Liberty and they said they would send us the docs involved in them calling valid transactions. Never got them. Called again and basically told them ""why would come to bank the next day, cancel my card, get a new one, then the same day we get back from vacation go to the bank to fill out paperwork. For my health? So Liberty Bank is relying on some fraudulent data they got instead of an life long customer. Unfortunately Liberty is the only bank in my town and if there was one called Joe's Bank or Not safe Bank I would pull my accounts in a minute. All the good this bank fid for me over the past 50 years went away when they believe some fraudulent person and not a life long customer. Stay Away if you want to keep your money safe.",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",07/20/2023 19:07:11,1689880031.0,sIXH-Y2IPw9HDOCBOKYdWw,James L.,0.0,0.0,5.0,"Middletown, CT",,bQat_Na-fuzBlNnKzZGpNg,https://www.yelp.com/user_details?userid=bQat_Na-fuzBlNnKzZGpNg,,,,,,liberty-bank-simsbury_3.csv,Liberty Bank
https://www.yelp.com/biz/liberty-bank-simsbury?osq=Liberty Bank,Liberty Bank,5.0,"This is a great bank that offers fantastic benefits with there various accounts available. The Simsbury branch in particular is great! Everyone is always upbeat, very helpful and super nice. Everything that you'd expect from a local bank.",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",05/13/2021 15:50:30,1620921030.0,Wuqu2ygnw36Mkoh5MB_Ulg,Thomas M.,4.0,2.0,142.0,"Miami Beach, FL",https://s3-media0.fl.yelpcdn.com/photo/EzHQ6tDia3RhG5OEPVt8Uw/180s.jpg,XzaN-IDKEuRThZM5hU2IRQ,https://www.yelp.com/user_details?userid=XzaN-IDKEuRThZM5hU2IRQ,,,,,,liberty-bank-simsbury_3.csv,Liberty Bank
https://www.yelp.com/biz/essex-savings-bank-essex-6?osq=Essex Savings Bank,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,essex-savings-bank-essex-6_5.csv,Essex Savings Bank
https://www.yelp.com/biz/thomaston-savings-bank-terryville-5?osq=Thomaston Savings Bank,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,thomaston-savings-bank-terryville-5_3.csv,Thomaston Savings Bank
https://www.yelp.com/biz/liberty-bank-west-hartford?osq=Liberty Bank,Liberty Bank,4.0,"I like this location. It's a small bank, but the people here get the job done. They are quick, reliable and friendly. I never find myself ever in a line or waiting long. The bank is clean, well lit, and the staff are very professional.",[],"{'helpful': 4, 'thanks': 0, 'love_this': 3, 'oh_no': 0}",11/09/2012 08:10:55,1352448655.0,3xpgSDu5Ois4-VGph4DxRw,Tony M.,50.0,1609.0,775.0,"Boston, MA",https://s3-media0.fl.yelpcdn.com/photo/fJ3Je9AFeULhSGbeVxCEVQ/180s.jpg,_DADRoMvxNOHvdpn2E7hcQ,https://www.yelp.com/user_details?userid=_DADRoMvxNOHvdpn2E7hcQ,,,,,,liberty-bank-west-hartford_0.csv,Liberty Bank
https://www.yelp.com/biz/fairfield-county-bank-danbury?osq=Fairfield County Bank,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,fairfield-county-bank-danbury_0.csv,Fairfield County Bank
https://www.yelp.com/biz/chelsea-groton-bank-mystic-5?osq=Chelsea Groton Bank,Chelsea Groton Bank,5.0,The only thing I can say about this bank was that it is a very convenient bank if you are shopping in the area or visiting and you want to get some quick cash. They have a 24 hour ATM which is extremely convenient. There's also handicapped parking right in front of the bank as well as regular parking on the street for a limited time. I believe it said 15 minute parking so that you could use the bank. I love the decorations in the front and because it was Veterans Day the streets were decorated with lots of flags. So nice to see.,"['https://s3-media0.fl.yelpcdn.com/bphoto/IqB9EKlK7SIikWyl7iOziQ/348s.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/goWfBiE4bHBFhGQExmjN-A/348s.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/LhoyxSmObOKflpTpMA13Pg/348s.jpg']","{'helpful': 1, 'thanks': 0, 'love_this': 1, 'oh_no': 0}",11/19/2021 15:08:18,1637334498.0,2brcbMmRyWHGfcAlmgpcvw,Jan R.,65.0,2749.0,924.0,"Hope, RI",https://s3-media0.fl.yelpcdn.com/photo/BNQXECH3isY-BSGvWbznSw/180s.jpg,W8AK0XlpePkv2epHeqLWxg,https://www.yelp.com/user_details?userid=W8AK0XlpePkv2epHeqLWxg,"Thank you so much for leaving us a review! We are happy to hear about your positive experience with us, and we look forward to seeing you again!",Chelsea Groton Bank,11/30/2021 14:16:20,1638281780.0,,chelsea-groton-bank-mystic-5_6.csv,Chelsea Gronto Bank
https://www.yelp.com/biz/chelsea-groton-bank-mystic-5?osq=Chelsea Groton Bank,Chelsea Groton Bank,5.0,Very helpful down to earth staff. The only downside to using Chelsea Groton Bank is that they are a smaller scale bank and only have locations available locally. Highly recommend regardless though,[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",08/17/2018 21:10:31,1534540231.0,8O4Hrxmg1HUbwCsXjcJd5w,Damian B.,85.0,0.0,1.0,"Plainfield, CT",https://s3-media0.fl.yelpcdn.com/photo/p-IUyzpe4ZoVvyvIhELF1A/180s.jpg,0kzDxdbIjpOU7zqenuas1A,https://www.yelp.com/user_details?userid=0kzDxdbIjpOU7zqenuas1A,,,,,,chelsea-groton-bank-mystic-5_6.csv,Chelsea Gronto Bank
https://www.yelp.com/biz/northwest-community-bank-granby?osq=Northwest Community Bank,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,northwest-community-bank-granby_3.csv,Northwest Community Bank
https://www.yelp.com/biz/stafford-savings-bank-stafford-springs-2?osq=Stafford Savings Bank,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,stafford-savings-bank-stafford-springs-2_1.csv,Stafford Savings Bank
https://www.yelp.com/biz/guilford-savings-bank-branford?osq=Guilford Savings Bank,Guilford Savings Bank,1.0,Terrible customer service (especially upper management) and an ATM that for months has struggled with deposits but has yet to be serviced or replaced. This is the worst GSB branch by a factor of ten.  Save yourself the trouble and bank with a different GSB location.,[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",09/03/2019 20:41:51,1567543311.0,_ISTV-q2QbhxDL55t2Y0hw,Ben C.,90.0,0.0,2.0,"Honolulu, HI",,LgeeZn26I2qXd280W4e8Ug,https://www.yelp.com/user_details?userid=LgeeZn26I2qXd280W4e8Ug,,,,,,guilford-savings-bank-branford_1.csv,Guilford Savings Bank
https://www.yelp.com/biz/guilford-savings-bank-branford?osq=Guilford Savings Bank,Guilford Savings Bank,1.0,"I like the people that work there, but I have a problem with there policies, I had a CD for over 3 years, I pulled my money out and they kept all the money made in interest. It was a 3 year cd. When I said something, I was told ""we have lawyers "" not sure what that meant, I took it as - lawyers sanction all the banks polices, so I guess they are justified in there own minds to take my money. Good customer service would dictate that the bank in good faith could have given me some, most or all of my interest back. They could of taken 3 months interest as a penalty but desired to take 3 years 3 months penalty.",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",11/28/2014 16:09:25,1417190965.0,MFJJb3LLvYvFXwGrmJjIWg,John M.,18.0,0.0,36.0,"Branford, CT",https://s3-media0.fl.yelpcdn.com/photo/59NeEdzdVr8tF-pdqzv2ag/180s.jpg,72q58nwKB37K4qwKVyIJHw,https://www.yelp.com/user_details?userid=72q58nwKB37K4qwKVyIJHw,,,,,,guilford-savings-bank-branford_1.csv,Guilford Savings Bank
https://www.yelp.com/biz/liberty-bank-middletown-5?osq=Liberty Bank,Liberty Bank,1.0,"Been a Liberty Bank customer for decades. Also a TD Bank customer. Decided to move some money from TD Bank to Liberty Bank, so I had TD Bank wire over a significant deposit to Liberty. Liberty had the nerve to charge a $10 fee for the incoming deposit. Went to the branch I've used for decades. They said they can't reverse fees, but to call the Liberty line. The first Liberty line representative said she'd get back to me on reversing the fee within a couple of days. Weeks later, she never called back. The representative I spoke with today said that fees are in the updated disclosure documents and he will not reverse it. If Liberty Bank is so eager to charge fees that they are now charging for deposits, I will certainly take my deposits and my banking to TD Bank. Liberty Bank is not what it was years ago. I'd advise you to consider the fees very carefully before you choose to bank with Liberty Bank.",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",02/25/2024 15:12:56,1708873976.0,u79XaV0v90hnmW8twzlBlQ,D M.,0.0,0.0,1.0,"Middletown, CT",,K3-dsZYzJ0ep3vaQLmgXGQ,https://www.yelp.com/user_details?userid=K3-dsZYzJ0ep3vaQLmgXGQ,,,,,,liberty-bank-middletown-5_4.csv,Liberty Bank
https://www.yelp.com/biz/liberty-bank-middletown-5?osq=Liberty Bank,Liberty Bank,5.0,"When Liberty went through the transition of their online program, something happened with one of my credit card bills and the payment did not process through. I received an alert, had to update their payment address and then they paid it via check which arrived after the due date. I connected with Kaleigh via the online message center and she addressed things right away for me. I uploaded a copy of the statement showing the late fee over the weekend and on Monday AM she responded and stated that fee had been deposited into my account. 

I appreciate their efforts and support.",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",03/13/2023 14:29:41,1678717781.0,jOiVoBx5NLKpgsYPCrXbMg,Scott A.,0.0,0.0,1.0,"West Hartford, CT",,cWCYAR7JgoshvNQ6h3jc6Q,https://www.yelp.com/user_details?userid=cWCYAR7JgoshvNQ6h3jc6Q,,,,,,liberty-bank-middletown-5_4.csv,Liberty Bank
https://www.yelp.com/biz/liberty-bank-middletown-5?osq=Liberty Bank,Liberty Bank,1.0,"Worse Bank IN CT, so disgusted with them and their lies. Go anywhere else!!! I cannot believe they are allowed to operate with the lack of service. They get a ""new system"", horrible, taking weeks for the online bill pay to pay Comcast, seriously, before 2 days and now I have late fees, seriously DO NOT USE THEM!!!!  Your money would be better under your mattress!!!",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",04/04/2023 01:57:51,1680573471.0,IE7uH3xnvn2zmHakzjT3jA,Cara R.,17.0,0.0,22.0,"Farmington, CT",,O8sv2mupMlvASduA9ca-eQ,https://www.yelp.com/user_details?userid=O8sv2mupMlvASduA9ca-eQ,,,,,,liberty-bank-middletown-5_4.csv,Liberty Bank
https://www.yelp.com/biz/liberty-bank-middletown-5?osq=Liberty Bank,Liberty Bank,1.0,"Liberty Bank contacted ME (again they contacted ME) that there might be some fraudulent charges on our debit card. We checked and there were totaling about $160. One was for a raffle for cookware another from a gym membership and another for a VPN account. The next day we went to the bank and cancelled the card and got a replacement. They bank could not do anything with the transactions at the time because they were ""Pending"" We left the next day for vacation and returned a week later and went to the bank to fill out the fraudulent claim paperwork. Approximately 10 days later we received letters saying they were valid transactions. We then called Liberty and they said they would send us the docs involved in them calling valid transactions. Never got them. Called again and basically told them ""why would come to bank the next day, cancel my card, get a new one, then the same day we get back from vacation go to the bank to fill out paperwork. For my health? So Liberty Bank is relying on some fraudulent data they got instead of an life long customer. Unfortunately Liberty is the only bank in my town and if there was one called Joe's Bank or Not safe Bank I would pull my accounts in a minute. All the good this bank fid for me over the past 50 years went away when they believe some fraudulent person and not a life long customer. Stay Away if you want to keep your money safe.",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",07/20/2023 18:26:47,1689877607.0,pUsQP6rN-rju3Jr1kexQhQ,James L.,0.0,0.0,5.0,"Middletown, CT",,bQat_Na-fuzBlNnKzZGpNg,https://www.yelp.com/user_details?userid=bQat_Na-fuzBlNnKzZGpNg,,,,,,liberty-bank-middletown-5_4.csv,Liberty Bank
https://www.yelp.com/biz/liberty-bank-middletown-5?osq=Liberty Bank,Liberty Bank,1.0,"Since changing to a ""new improved website"" their electronic bill pay doesn't work. And no response to email. I chose a local bank hoping for better customer service, but this was not a good choice.",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",03/28/2023 15:59:15,1680019155.0,Uej__N7MbKsqc3hT-Aiu_g,Linda B.,0.0,0.0,4.0,"Milford, NH",,CPKsX7Ts0WXD_SXASD9ZLw,https://www.yelp.com/user_details?userid=CPKsX7Ts0WXD_SXASD9ZLw,,,,,,liberty-bank-middletown-5_4.csv,Liberty Bank
https://www.yelp.com/biz/liberty-bank-middletown-5?osq=Liberty Bank,Liberty Bank,1.0,Do not use this Bank. They want to get rich off of fees. I was sick in the Hospital and own and Business which the bank account is with them plus my personal account. They want to charge NsF fees to a debt card which is ridiculous. Go elsewhere for your banking as this bank is a joke!!!!,[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",01/03/2023 18:57:41,1672772261.0,LOD28Vs9wVrilArFxwQ4JQ,Pole C.,0.0,10.0,1.0,"Hartford, CT",,boyAVPcoH7yVCFAj_clnTQ,https://www.yelp.com/user_details?userid=boyAVPcoH7yVCFAj_clnTQ,,,,,,liberty-bank-middletown-5_4.csv,Liberty Bank
https://www.yelp.com/biz/liberty-bank-middletown-5?osq=Liberty Bank,Liberty Bank,1.0,"I've been with this bank for 10 years with no issues other than the occasional overdraft fee due to some charge I may have forgotten about at the time. However, two weeks ago I tried to deposit a check I received from my aunt and three days later my mobile and online banking accounts were locked. I called in and was told they were going to look into it and get back to me in 3 business days. During this time my aunt had taken out the money and given me the money in cash to deposit. I never tried to resubmit the check after that but still couldn't access my account. A week passed with no return call and I received a letter saying they couldn't accept the check and were deducting a $15 fee. I call back and am told to wait again. I receive a call 20 minutes later telling me my account is pending closing because it looks like I tried to deposit a fake check so I can either go to a local branch or wait to receive the official paperwork. I packed up my newborn and went down to the bank where the lady working at the time was very helpful and assisted me in pleading my case, however, despite her trying to fight it for 20 minutes, she informed me that the call had already been made to close my account and that all she could do was destroy my debit card and withdraw all my money. 10 years, since I was 16 with no incidents and this is what I get in return. The craziest part is that my mother also received a check from the same aunt and deposited it the same day only for it to bounce and her to have to deposit the cash she gave her yet no action has been taken against her account. I wouldn't suggest using this bank as they are unpredictable and unreliable even though they may seem beneficial and secure upfront.",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",11/24/2022 01:26:47,1669253207.0,w7t_FuFyRrcljWSGl-KUnA,Brit X.,0.0,0.0,1.0,"SoMa, San Francisco, CA",https://s3-media0.fl.yelpcdn.com/photo/yx_TSa8xyQSh4Z4mie0vxg/180s.jpg,Howz0cmZi7QyB7_2IgWs2A,https://www.yelp.com/user_details?userid=Howz0cmZi7QyB7_2IgWs2A,,,,,,liberty-bank-middletown-5_4.csv,Liberty Bank
https://www.yelp.com/biz/liberty-bank-middletown-5?osq=Liberty Bank,Liberty Bank,1.0,"Go to this bank if you like high fees and poor customer service. They also don't know how to spell ""receivable"" on their statements. I have closed my account with them.",[],"{'helpful': 1, 'thanks': 0, 'love_this': 1, 'oh_no': 0}",02/24/2016 14:19:27,1456323567.0,dqmFY3GKXqz_zhur0uIfzg,Dave K.,0.0,0.0,12.0,"Cumming, GA",https://s3-media0.fl.yelpcdn.com/photo/dHsehV91CTbADotLwhbjXg/180s.jpg,Ua-n32odeHkaIEkN7HW5dQ,https://www.yelp.com/user_details?userid=Ua-n32odeHkaIEkN7HW5dQ,,,,,,liberty-bank-middletown-5_4.csv,Liberty Bank
https://www.yelp.com/biz/liberty-bank-middletown-5?osq=Liberty Bank,Liberty Bank,1.0,"Poor customer service ... Call the 800 # and it took 20 minutes on hold?! And this during normal banking hours. 

Saving interest rates are always below other banks. 

No more $ invested in this institution. 

Why would anyone want to have a relationship with this bank?",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",12/14/2016 12:18:20,1481717900.0,L36FTla2NkF1_eOqweWxgw,Carla D.,0.0,0.0,8.0,"Glastonbury, CT",,oOrOSqAbaLlbj46ra7Tszw,https://www.yelp.com/user_details?userid=oOrOSqAbaLlbj46ra7Tszw,,,,,,liberty-bank-middletown-5_4.csv,Liberty Bank
https://www.yelp.com/biz/liberty-bank-middletown-5?osq=Liberty Bank,Liberty Bank,2.0,"I changed over from a credit union that I had been with for 25 years to Liberty only because I wanted a change and Liberty offered no fee banking and being on the go all the time, that worked for me. Their customer service has gotten better, but when I go and charge something on credit, it should automatically go into pending and when it doesn't, my checking will go into the negative and then I get the famous $33.00 fee which they love to use whenever they can. I just do not feel that ""personal satisfaction"" like I did at the credit union. I'll be changing over soon.",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",11/15/2018 11:29:13,1542281353.0,ohSnnGF2PKPMRVblEqkD0w,Julie D.,0.0,0.0,3.0,"New Britain, CT",,wJ0Hyzuz8x46uvjxotF8Kw,https://www.yelp.com/user_details?userid=wJ0Hyzuz8x46uvjxotF8Kw,,,,,eyJ2ZXJzaW9uIjoxLCJ0eXBlIjoib2Zmc2V0Iiwib2Zmc2V0Ijo5fQ,liberty-bank-middletown-5_4.csv,Liberty Bank
https://www.yelp.com/biz/liberty-bank-middletown-5?osq=Liberty Bank,Liberty Bank,5.0,The BEST bank in the United States .. they are honest .. they are friendly .. they are local and most importantly they are not scam artists like 95% of banks nowadays .. hardly any fees and they even refund other banks atm fees!!  AND they promised me $100 if i opened a checking account ... with direct deposit and they  really gave it to me .. I HIGHLY RECOMMEND Liberty Bank .,[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",10/11/2014 14:36:06,1413038166.0,7joMusmDCHfH0hk93QEBPg,Mark N.,15.0,0.0,4.0,"Middletown, CT",https://s3-media0.fl.yelpcdn.com/photo/w2YvdppG_aijyarW3npf_g/180s.jpg,9m5JCtlHXnL_ouSg8FG3Mw,https://www.yelp.com/user_details?userid=9m5JCtlHXnL_ouSg8FG3Mw,,,,,,liberty-bank-middletown-5_4.csv,Liberty Bank
https://www.yelp.com/biz/liberty-bank-middletown-5?osq=Liberty Bank,Liberty Bank,5.0,Always had great service with this bank.  They have a checking account which refunds ATM fees so you don't need to be worried about the fact that they only have ATMs in their CT area.,[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",09/12/2016 04:56:51,1473656211.0,kqSVaBkVzjtmspH4MT0s5Q,Bill C.,0.0,0.0,6.0,"Colorado Springs, CO",,hceN9kKuzlO1i49FA9VUFg,https://www.yelp.com/user_details?userid=hceN9kKuzlO1i49FA9VUFg,,,,,,liberty-bank-middletown-5_4.csv,Liberty Bank
https://www.yelp.com/biz/guilford-savings-bank-northford?osq=Guilford Savings Bank,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,guilford-savings-bank-northford_4.csv,Guilford Savings Bank
https://www.yelp.com/biz/the-milford-bank-milford-5?osq=Milford Bank,The Milford Bank,5.0,"A lovely bank! Such nice people working here, the one near the post Rd isn't as friendly from what I've seen, but this one is definitely something I drive out of my way for. The people remember your name and truly make you feel that neighborly vibe!",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",07/25/2016 03:16:00,1469416560.0,kh1cczooXfDmTyoTryL8HA,Johnnie B.,0.0,0.0,33.0,"Milford, CT",https://s3-media0.fl.yelpcdn.com/photo/SnnoheQ2xGsHkzaypMSdAA/180s.jpg,8P_QeuQl4bWKyGvIO75XFA,https://www.yelp.com/user_details?userid=8P_QeuQl4bWKyGvIO75XFA,,,,,,the-milford-bank-milford-5_6.csv,Chelsea Gronto Bank
https://www.yelp.com/biz/jewett-city-savings-bank-brooklyn?osq=Jewett City Savings Bank,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,jewett-city-savings-bank-brooklyn_5.csv,Jewett City Savings Bank
https://www.yelp.com/biz/savings-bank-of-danbury-bethel?osq=Savings Bank of Danbury,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,savings-bank-of-danbury-bethel_5.csv,Essex Savings Bank
https://www.yelp.com/biz/ion-bank-southbury?osq=Ion Bank,Ion Bank,1.0,Was in drive up teller at 3:55 and when I got up at 4:01 because there was 2 people in front of me I was greeted by a snotty teller that insisted I wasn't there because she could see in her mirror.   Then extremely sarcastic when the checks were made out to my children and I signed them.  Obviously a toddler can't sign a check. The attitude and sarcasm was unnecessary.  Happy New Years,[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",01/02/2019 21:13:10,1546463590.0,hMAuK5OIq-TgagejMb7Zvg,Jme B.,0.0,4.0,15.0,"Bethlehem, CT",https://s3-media0.fl.yelpcdn.com/photo/WW7hhxwJ0irIs5mMTMlZNA/180s.jpg,Ne--aSA_Utj3l4GSdkc3oA,https://www.yelp.com/user_details?userid=Ne--aSA_Utj3l4GSdkc3oA,,,,,,ion-bank-southbury_5.csv,Ion Bank
https://www.yelp.com/biz/ion-bank-southbury?osq=Ion Bank,Ion Bank,1.0,"New Bill Pay a disaster!   Loses history, have to change accounts manually back to where they were.
  Have to enable POP UP windows !!  Asked why ? no one knows, will get back to me, 5 days still waiting.   Seems they have a brand new feature and they don't even know how it runs
  Small time bank trying to play with the big boys, too bad they lost

  Will be looking for a new bank",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",02/28/2017 16:00:32,1488297632.0,8dcSacpVL3327x0T0bHY5A,Michael R.,0.0,0.0,11.0,"Naugatuck, CT",,bZOJxv3dFazBEEQlR_tNmA,https://www.yelp.com/user_details?userid=bZOJxv3dFazBEEQlR_tNmA,,,,,,ion-bank-southbury_5.csv,Ion Bank
https://www.yelp.com/biz/ion-bank-southbury?osq=Ion Bank,Ion Bank,5.0,"As an account holder with Ion bank, I must say I am very pleased with their services and customer service. On the rare occasion that I've had an issue, it has been handled quickly easily and satisfactorily. They make everything so easy. This is the same type of service that I have enjoyed with small banks and credit unions I've used previously. My only regret is that now that I'm moving out of state they do not have branches there. I highly recommend them and would again mention their excellent customer service throughout all branches and service levels!!",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",08/03/2018 23:46:55,1533340015.0,6bTxqEiHqb1mp87nuuPy9A,Lucinda S.,0.0,0.0,5.0,"Port Richey, FL",,BnnIRet4hf0B1RwVmgSMLA,https://www.yelp.com/user_details?userid=BnnIRet4hf0B1RwVmgSMLA,,,,,,ion-bank-southbury_5.csv,Ion Bank
https://www.yelp.com/biz/ion-bank-southbury?osq=Ion Bank,Ion Bank,2.0,bank hours are not on website . Called the bank computer response sucks. Very Very Very Very Very Very hard to do business with Ion banks,[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",07/20/2017 21:10:19,1500585019.0,f4crWzvUtPNVmgV29zzMqA,James B.,0.0,0.0,1.0,"Meriden, CT",,OKVHq6rJLl_g7rroj5S7ow,https://www.yelp.com/user_details?userid=OKVHq6rJLl_g7rroj5S7ow,,,,,,ion-bank-southbury_5.csv,Ion Bank
https://www.yelp.com/biz/ion-bank-southbury?osq=Ion Bank,Ion Bank,1.0,Their new bill pay system pays bills before it posts direct deposits and charges customers insufficient funds fees for trust monies that it has already received. Do NOT bank here until they scrap their bill pay system.,[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",09/17/2015 14:42:52,1442500972.0,lQhM32vYd-cBAIkTUNjWbw,Maja R.,0.0,0.0,6.0,"Southbury, CT",,Jhwdd84lypfxLqrIkmjlzQ,https://www.yelp.com/user_details?userid=Jhwdd84lypfxLqrIkmjlzQ,,,,,,ion-bank-southbury_5.csv,Ion Bank
https://www.yelp.com/biz/dime-savings-bank-east-lyme?osq=Dime Bank,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,dime-savings-bank-east-lyme_6.csv,Dime Bank
https://www.yelp.com/biz/liberty-bank-marlborough?osq=Liberty Bank,Liberty Bank,4.0,"I have been a Liberty Bank customer for over 20 years.  The customer service has always been excellent and for personal banking, I like the account options.  We live in Hebron so we have plenty of branches nearby with both Colchester and Marlborough offices being within 15 minutes.  Their online services have kept up with technology improvements, I absolutely loved it when they introduced digital check deposits through the mobile app.   Highly recommended!",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",04/21/2019 14:25:01,1555856701.0,-VpMdwvWDG7894AnR3bLQg,Shellene O.,122.0,114.0,395.0,"Hebron, CT",https://s3-media0.fl.yelpcdn.com/photo/Hrj9xHIcNCoJRSF6mI6IRw/180s.jpg,znHduzT2wfRepY4_UO_i2Q,https://www.yelp.com/user_details?userid=znHduzT2wfRepY4_UO_i2Q,,,,,,liberty-bank-marlborough_9.csv,Liberty Bank
https://www.yelp.com/biz/chelsea-groton-bank-groton-4?osq=Chelsea Groton Bank,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,chelsea-groton-bank-groton-4_12.csv,Chelsea Gronto Bank
https://www.yelp.com/biz/stafford-savings-bank-stafford-springs-3?osq=Stafford Savings Bank,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,stafford-savings-bank-stafford-springs-3_2.csv,Stafford Savings Bank
https://www.yelp.com/biz/torrington-savings-bank-torrington-4?osq=Torrington Savings Bank,Torrington Savings Bank,2.0,"I do not use this bank- my boyfriend does. I often go here to deposit money for him and I always use the drive thru. One day i waited 15 minutes and there was only 2 cars in front of me.... slowest service I've ever received. The people who work here are nice, but the service takes forever.",[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",12/11/2012 01:47:39,1355190459.0,QMmlVZ66X2_izBwNbKYKEQ,Amber P.,169.0,0.0,3.0,"Torrington, CT",https://s3-media0.fl.yelpcdn.com/photo/nPEuIkI7qcSwi05fvz9b_A/180s.jpg,8-N7REufEI_iOZ6vTfaXJg,https://www.yelp.com/user_details?userid=8-N7REufEI_iOZ6vTfaXJg,,,,,,torrington-savings-bank-torrington-4_1.csv,Torrington Savings Bank
https://www.yelp.com/biz/thomaston-savings-bank-watertown-2?osq=Thomaston Savings Bank,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,thomaston-savings-bank-watertown-2_4.csv,Thomaston Savings Bank
https://www.yelp.com/biz/union-savings-bank-litchfield-2?osq=Union Savings Bank,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,union-savings-bank-litchfield-2_1.csv,Union Savings Bank
https://www.yelp.com/biz/liberty-bank-portland?osq=Liberty Bank,Liberty Bank,1.0,The drive through workers here make me so uncomfortable that I literally have panic attacks about going for any reason. I have only been able to use the ATM for the last few months.,[],"{'helpful': 0, 'thanks': 0, 'love_this': 0, 'oh_no': 0}",07/17/2018 16:41:57,1531845717.0,kfzS-u13eKcqiWK5oxLZOA,Chloe B.,159.0,125.0,149.0,"Portland, CT",https://s3-media0.fl.yelpcdn.com/photo/yCaF-11mV3hOCCjIwyfARw/180s.jpg,7308cYr3u7pAxdAnR5Z1cg,https://www.yelp.com/user_details?userid=7308cYr3u7pAxdAnR5Z1cg,,,,,,liberty-bank-portland_10.csv,Liberty Bank
https://www.yelp.com/biz/savings-bank-of-danbury-in-waterbury-waterbury?osq=Savings Bank of Danbury,,,,,,,,__NO_REVIEWS_FOUND__,,,,,,,,,,,,,,savings-bank-of-danbury-in-waterbury-waterbury_4.csv,Essex Savings Bank
