datetime,author_title,review_text,review_rating,File Name,Bank Name
01/15/2019 17:08:15,Those Guys,"After attempting to use the ATM and suffering through the $3 service charge, the ATM here has a locking mechanism that does not allow you to immediately take back your card; an increasingly common and inconvenient aspect in bank ATMs nowadays. My displeasure of having to pay $3 to remove 20 from my own account with a local bank, I have course forgot my ATM card in the Locking device.

2 hours later Upon returning when I realized I was without my ATM card, I went into the bank to claim it providing photo ID, and was probably told that for my own security my card was destroyed because a kind citizen had done the right thing and returned it. So, the policy of this bank is when somebody does the right thing, and then someone comes to claim their property with the proper ID within an extraordinarily reasonable amount of time, we're going to overly complicate your day by destroying the thing you rely upon for your business.

Thanks for making what would have been a simple problem substantially more difficult, and more time consuming.

I neglected to patronize your bank in the past for several reasons. I will add this one to the list as to why, despite being surrounded by this institution, I refuse to keep my money with them.

Mike",1,Torrington Savings Bank_ChIJE6qknUen54kR3DaUhhs2HSw.csv,Essex Savings Bank
03/27/2019 14:18:46,Laura Capell,,5,Torrington Savings Bank_ChIJE6qknUen54kR3DaUhhs2HSw.csv,Essex Savings Bank
12/07/2021 16:28:11,Paula Martinez,,4,Torrington Savings Bank_ChIJE6qknUen54kR3DaUhhs2HSw.csv,Essex Savings Bank
10/07/2023 17:02:57,Anonymous,"I've never had any serious issues with this bank, The reason they are not getting five stars is because of their hours. As an institution that manages its customers money, holds its customers money, AND MAKES PROFIT OFF OF SAID CUSTOMERS MONEY etc - there is absolutely no justification for them not being open 7 days a week OR AT MINIMUM having at least a fully capable call center 24/7 to handle absolutely all issues that crop up. I understand it's a small town bank, but it's also 2023 and technology has advanced sufficiently enough for them to be able to help us 24/7.",4,Torrington Savings Bank_ChIJv-QK7veY54kRPn_6ZFS_-9Y.csv,Ion Bank
03/14/2022 20:53:02,MARGARET LITTLE,"WARNING DO NOT go here your financial info is not safe! I applied for a loan and now,  they don't know where MY FINANCIAL info is CAN YOU BELIEVE THIS. ITS CRIMINAL. And this is the reason I went to this bank in the first place. This is Ashley McCarthy, Melissa, and the bank manager Kathleen Biggs who evidently has no clue what is going on in her own bank. It is being reported. What is going on with everyone else who has submitted their financial info to this bank who has it? Where is it going? Everybody keep an eye on all your accounts.",1,Torrington Savings Bank_ChIJv-QK7veY54kRPn_6ZFS_-9Y.csv,Ion Bank
09/09/2020 22:28:19,TheFatKage,Never go here if you want to open an account and get a debit card I got one from them and I activated my card and did the thing with the atm and still can’t make purchases online with it I recommend another bank then this one,1,Torrington Savings Bank_ChIJv-QK7veY54kRPn_6ZFS_-9Y.csv,Ion Bank
09/29/2020 05:07:42,Peter Ryan,"Reliable bank, keeps your money safe.",5,Torrington Savings Bank_ChIJv-QK7veY54kRPn_6ZFS_-9Y.csv,Ion Bank
05/19/2019 13:59:05,Nick Ross,They need to be open 7 days a week,1,Torrington Savings Bank_ChIJv-QK7veY54kRPn_6ZFS_-9Y.csv,Ion Bank
06/02/2023 20:43:36,Avril Matthews,,1,Torrington Savings Bank_ChIJv-QK7veY54kRPn_6ZFS_-9Y.csv,Ion Bank
03/26/2020 19:56:43,ashley murelli,,5,Torrington Savings Bank_ChIJv-QK7veY54kRPn_6ZFS_-9Y.csv,Ion Bank
03/17/2020 14:11:31,Charles Fayad,,5,Torrington Savings Bank_ChIJv-QK7veY54kRPn_6ZFS_-9Y.csv,Ion Bank
08/20/2022 13:52:22,Travis,,5,Torrington Savings Bank_ChIJv-QK7veY54kRPn_6ZFS_-9Y.csv,Ion Bank
09/04/2023 14:08:37,K Lap,"I recently noticed this building now has a Liberty Bank in it, so when I was recently heading to near-by Frisbie's Dairy Barn for ice cream and realizing I needed to grab some cash, stopping here was very convenient. I went through the drive thru and it has the newer updated version ATM, which was/nice.
It is a typical Liberty Bank, which is good because I like them all...",5,Liberty Bank_ChIJpUfPNxey54kRvI3yp953v8I.csv,Citizens Bank
02/16/2024 15:11:37,P The me,Young polish girl at drive through was rudest person I've ever met. So rude made me wanna switch banks. Make sure not to make any honest mistakes here,1,Liberty Bank_ChIJpUfPNxey54kRvI3yp953v8I.csv,Citizens Bank
09/22/2023 19:08:40,Mandy Maskell,Went in and ordered checks in person. Waited the 17 days and the checks never arrived. Trued to call but they don’t even have phone numbers for the office locations. Customer service was no help. Total incompetence.,1,Liberty Bank_ChIJpUfPNxey54kRvI3yp953v8I.csv,Citizens Bank
05/06/2019 22:23:51,Patrick S,"This branch is down the street from my office, and I always regret going there despite the convenience.

The branch has no lobby ATM, so if the drive-through one is out of service (as it sometimes is) you either have to go inside and fill out a slip to make a checking account withdrawal or, if it's after hours, find yourself out of luck.

When I set up a business account here, the manager misspelled the name of my company and didn't enroll me in e-statements, prompting a 20-minute call to customer service to reverse the paper statement charges.

This branch doesn't have a change machine. Bank staff will instead request that you roll all your change for processing -- something I haven't done since the turn of the millennium.

Liberty Bank desperately needs to send upper management here to fix the myriad problems with this place.",1,Liberty Bank_ChIJpUfPNxey54kRvI3yp953v8I.csv,Citizens Bank
11/10/2018 13:15:11,Potok Law,This bank provides excellent and personal customer service.   Both personal and business banking are top notch.   Many of our clients utilize Liberty for business accounts and the online banking experience is very business friendly.,5,Liberty Bank_ChIJpUfPNxey54kRvI3yp953v8I.csv,Citizens Bank
07/04/2023 08:45:49,nichole caron,Horrible customer service. Very rude and unpleasant. Glad I don't use this bank!,1,Liberty Bank_ChIJpUfPNxey54kRvI3yp953v8I.csv,Citizens Bank
12/12/2017 17:21:27,chris standish,Best bank I’ve been to. The friendly staff is what keeps me going back!,5,Liberty Bank_ChIJpUfPNxey54kRvI3yp953v8I.csv,Citizens Bank
01/21/2021 10:10:14,BeBePewDiePie BeBePewDiePie,,5,Liberty Bank_ChIJpUfPNxey54kRvI3yp953v8I.csv,Citizens Bank
08/15/2021 06:00:37,Nozima Suleymanova,,5,Liberty Bank_ChIJpUfPNxey54kRvI3yp953v8I.csv,Citizens Bank
09/03/2019 20:40:07,Matjusz,,5,Liberty Bank_ChIJpUfPNxey54kRvI3yp953v8I.csv,Citizens Bank
05/07/2013 16:23:07,Alex Geden,"I am incredibly disappointed with Newtown Savings Bank. I started a refinance in February 2013, and it has been nothing but frustrations since.

Here are some of the issues I have with Newtown bank:

- Sent me multiple GFEs & Truth in Lending Docs with the wrong terms (I asked for a 20yr loan, and kept getting a 30yr)
- Not accepting anything but a voided check in order to do direct deposit. I even got a letter head from my previous bank stating my routing / account number but wasn't informed that was not good enough till a day before my closing.
- Doubling a coupon book fee. Because of their ""new"" system I was charged twice for a coupon book fee. They didn't tell me though,  I had to ask why my charge was suddenly higher to get it removed.
- Having two different monthly payments displayed between my commitment letter and truth in lending document. Why would they send me information that displayed two different estimates? Clearly no one read the documents before sending them out.
- Mysterious additional charges onto my origination fees. Thought origination fees are not suppose to change? Well not at Newtown Bank if you don't read correctly you may be paying extra for nothing.
- Requiring me to change my deductible on my homeowners insurance to $1000, literally 4 hours before my closing. It's one thing to tell me that your bank has a maximum deductible requirement. It's a completely different issue to inform your customer of that piece of information hours before closing, putting them into a position which is difficult to change without paying hundreds of dollars extra per year.

Bottom line: I won't bank with Newtown ever again on any services they offer and it's not that just I won't recommend that people do business will Newtown, I will go out of my way to inform everyone of my bad banking experience and implore them not to do business with Newtown. (I already convince one person looking to refinance, so your loss Newtown.)",2,Newtown Savings Bank - Monroe: Clock Tower Square_ChIJgaGEO6_i54kRn4W94_f2cCM.csv,First Bank of Greenwich
02/18/2021 19:06:13,Desiree Reyes,Awful customer service. Don’t go here the women in this place don’t know how to do there job. The Newtown one 10 minutes more of a drive but the customer service is impeccable. I have had 3 problems with this specific bank same location. May close it and go to chase because of the horrible Monroe location! RUN FROM THIS LOCATION.,1,Newtown Savings Bank - Monroe: Clock Tower Square_ChIJgaGEO6_i54kRn4W94_f2cCM.csv,First Bank of Greenwich
02/25/2023 21:17:15,Bill S,Friendly staff ready to assist with your banking needs,5,Newtown Savings Bank - Monroe: Clock Tower Square_ChIJgaGEO6_i54kRn4W94_f2cCM.csv,First Bank of Greenwich
06/17/2019 01:35:17,Joey Jason&,👍🏽😁😁😁,5,Newtown Savings Bank - Monroe: Clock Tower Square_ChIJgaGEO6_i54kRn4W94_f2cCM.csv,First Bank of Greenwich
11/16/2020 15:37:38,Brittany Pinero,,5,Newtown Savings Bank - Monroe: Clock Tower Square_ChIJgaGEO6_i54kRn4W94_f2cCM.csv,First Bank of Greenwich
11/23/2018 11:50:12,Stephen Philbrick,,5,Newtown Savings Bank - Monroe: Clock Tower Square_ChIJgaGEO6_i54kRn4W94_f2cCM.csv,First Bank of Greenwich
11/21/2023 22:06:20,Deirdre St Jacques,Wonderful and helpful staff.  Great bank!!,5,Union Savings Bank_ChIJCbqpVvRV3YkRQRr_MXdtdpo.csv,Liberty Bank
03/09/2022 15:51:02,Mark Primiano,I have been using this bank for the last 8 to 10 years.  Always very friendly people working at the branches (Ridgefield and here local in New Fairfield)  Carla & Alfredo were extremely helpful with me this week to set up my business checking account.  It is great to know there are local people just like us who are here to help with questions & resolutions when needed.,5,Union Savings Bank_ChIJCbqpVvRV3YkRQRr_MXdtdpo.csv,Liberty Bank
03/05/2021 17:26:25,Bill Connelly,Great local bank with great employees,5,Union Savings Bank_ChIJCbqpVvRV3YkRQRr_MXdtdpo.csv,Liberty Bank
10/08/2022 13:15:33,Dale E Halas Jr,Everyone is so helpful.,5,Union Savings Bank_ChIJCbqpVvRV3YkRQRr_MXdtdpo.csv,Liberty Bank
05/26/2018 02:07:31,Lauri Bouclier,I love  this  bank,5,Union Savings Bank_ChIJCbqpVvRV3YkRQRr_MXdtdpo.csv,Liberty Bank
03/10/2021 17:24:42,GT Smith,,4,Union Savings Bank_ChIJCbqpVvRV3YkRQRr_MXdtdpo.csv,Liberty Bank
04/29/2019 22:00:56,Kristen Buffington,,5,Union Savings Bank_ChIJCbqpVvRV3YkRQRr_MXdtdpo.csv,Liberty Bank
01/03/2019 15:23:34,Lauren Kish,,5,Union Savings Bank_ChIJCbqpVvRV3YkRQRr_MXdtdpo.csv,Liberty Bank
10/14/2017 12:07:43,jobin george,,5,Union Savings Bank_ChIJCbqpVvRV3YkRQRr_MXdtdpo.csv,Liberty Bank
11/30/2018 01:29:46,Windy Young,,5,Union Savings Bank_ChIJCbqpVvRV3YkRQRr_MXdtdpo.csv,Liberty Bank
03/31/2023 18:01:13,Kim Carter,"We cannot say enough positive things about our customer experience with Sheila and First County Bank.  For the 8 years we have been working with them, Sheila has been welcoming, professional and available to assist us every time we walk through the door or call.  They care about their community and are sincerely interested in our agency and finding the best solution for our needs.  I highly recommend First County Bank, Sheila, and her Main Avenue team!
Kim Carter, Development Officer
Keystone House, Inc.",5,First County Bank_ChIJR8zNAR0d6IkROM82sfkk1Q4.csv,Ion Bank
03/17/2023 02:10:29,Evelyne Waldemar,"I called the branch to get information on HELC loan and Sheila took her time to explain the whole process and educated me about the product  . She helped me in the past with different products and is very knowledgeable and transparent.
I would recommend her for any lending , insurance and banking needs .",5,First County Bank_ChIJR8zNAR0d6IkROM82sfkk1Q4.csv,Ion Bank
03/22/2023 21:07:21,Jennifer Beltran,"I stopped in at the Main Ave location recently , since I was thinking of opening an account and Sheila the branch manager was super helpful with giving me all the information I needed. Sheila is amazing , she is super welcoming. Thank you Sheila!",5,First County Bank_ChIJR8zNAR0d6IkROM82sfkk1Q4.csv,Ion Bank
05/06/2022 18:02:02,Louis Guarnieri,"I have been a customer at this bank/branch since it’s opening 18 years ago.  Diego is always very helpful in my daily banking.  Recently I added an account and had to make adjustments to others.  Sheila, the branch manager was indispensable in answering many questions, resolving concerns and getting all new and existing accounts in proper order.",5,First County Bank_ChIJR8zNAR0d6IkROM82sfkk1Q4.csv,Ion Bank
03/08/2023 18:35:11,Natasha Weglarz,"The team at the Main Avenue branch are all great. Sheila, the branch manager is an absolute gem! She is affable, professional and always provides impeccable service whenever I visit or call the branch.",5,First County Bank_ChIJR8zNAR0d6IkROM82sfkk1Q4.csv,Ion Bank
04/05/2022 17:55:18,Maralyne Zuniga,"Beyond satisfied! Came in for the first time to open an account a gentlemen by the name of Diego was beyond helpful, patient, and friendly! Made the process so easy and made sure I knew my options and what would be good for me. An excellent job and amazing customer service !",5,First County Bank_ChIJR8zNAR0d6IkROM82sfkk1Q4.csv,Ion Bank
06/18/2021 13:05:00,gina royal,"This is one the best banks I have banked with. You can truly tell that they care for their customers needs. One associate specifically that made my experience with this bank great ,was Sheila. She truly listened to my concerns and wants and helped me get exactly what I needed. Would 10/10 recommend this bank to anyone .",5,First County Bank_ChIJR8zNAR0d6IkROM82sfkk1Q4.csv,Ion Bank
05/12/2022 19:19:04,Chris Frederick,"Where do I start? At first I had nothing good to say about this bank, I traveled to Connecticut this past weekend the D.C. area to be placed on an account of a close relative. Mine you I took train up and back just to handle this important affair for my relative. Today after receiving an email from the bank, I attempted to setup the online banking but was unable to do so. After contacting customer service I was meet, rudeness, someone not listening to what I said and just some of the worst customer service I have ever experienced.  After asking to speak with the representatives supervisor I was transferred to Sheila at the Norwalk branch.  I have nothing but kind words for her, she took the time to listen to my concerns and the issues that I was having setting up the online account. This type of customer service is lacking in today's society, Shelia called me back within 3 mins and stayed on the phone with me until I was able to sign in. She then took the time to explain to me how to access the pay my bills and apologized for the rudeness I had experienced. I thanked her for her assistance and felt the need to let First County Bank know what a Great employee they have in Sheila. If I lived in the area they would be gaining a  new customer and  because of her it is the only reason I have not asked my relative to consider changing to different financial institution.",4,First County Bank_ChIJR8zNAR0d6IkROM82sfkk1Q4.csv,Ion Bank
04/11/2022 15:40:43,sandy teixeira,Great experience with the branch manager Sheila! She was very knowledgeable and able to answer all the questions we had! Looking forward to our future business together.,5,First County Bank_ChIJR8zNAR0d6IkROM82sfkk1Q4.csv,Ion Bank
04/07/2022 15:55:43,Renee Joseph,I love FCB.  Sheila Content is always polite and always has a smile to brighten my day.  The other bankers are friendly as well and willing to help.,5,First County Bank_ChIJR8zNAR0d6IkROM82sfkk1Q4.csv,Ion Bank
04/13/2023 15:19:10,Karen Corcoran,I always Seem like I need extra assistance.The people at 1st county always oblige with a smile on their face. Very easy to deal with and very friendly as well.,5,First County Bank_ChIJR8zNAR0d6IkROM82sfkk1Q4.csv,Ion Bank
05/17/2022 19:21:12,Blaine Booker,"Today I was at the Danbury Road branch, and my teller was Andrea. She did a great job informing me of what products were available to me as well as helping me with my transaction today. Thank you Andrea!",5,First County Bank_ChIJR8zNAR0d6IkROM82sfkk1Q4.csv,Ion Bank
04/12/2022 22:02:33,Carmen Montalvan,"I have been a First County bank  customer for many years and i have always had a good experience with the tellers.. I recently went in to try to refinance but the mortgage person was not that professional so i decided not to go forward with it... So I went back for my paper work and met Sheila the manager was very helpful and understanding, Sofia and the rest of the staff are always so welcoming.",4,First County Bank_ChIJR8zNAR0d6IkROM82sfkk1Q4.csv,Ion Bank
03/01/2018 18:33:16,Sonia A.,First county bank has been my bank since 1999. I am glad that Elizabeth Brucker is now part of first county bank. She is great and very professional.  I know Elizabeth since2008 when I bought my first home. And in 2013 my second home. She is part of our family helping us go through the horrifying paperwork process of buying a property.,5,First County Bank_ChIJR8zNAR0d6IkROM82sfkk1Q4.csv,Ion Bank
03/23/2023 14:09:07,Emmanuella Lauture,Banking at FCB has been so easy because everyone is attentive and kind. I would highly recommend banking at FCB for your personal and/or business needs.,5,First County Bank_ChIJR8zNAR0d6IkROM82sfkk1Q4.csv,Ion Bank
03/16/2023 19:31:48,IL Posto Management,"Extremely Pleased with the connections I've made through FCB, this branch in particularly has given the personal attention small businesses need nowadays.",5,First County Bank_ChIJR8zNAR0d6IkROM82sfkk1Q4.csv,Ion Bank
03/22/2023 21:24:07,Danielle Regimbal,Thought about changing banks to someplace close by. Spoke with Sheila the Branch Manager who was very knowledgeable and offered me a lot of great information.,5,First County Bank_ChIJR8zNAR0d6IkROM82sfkk1Q4.csv,Ion Bank
